"","FIPS","Area","STATE","IS_D","tmp","prec","POPULATION","ST_AAP_TOT_TOT","ST_POPULATION","ST_GR_INCOME_PC"
"226","13255","Spalding, GA","GEORGIA",0,63.075,3.4125,64048,45930.5286747479,9805488,3.16884706047045
"227","13261","Sumter, GA","GEORGIA",0,65.225,3.12416666666667,32031,45930.5286747479,9805488,3.16884706047045
"228","13269","Taylor, GA","GEORGIA",0,64.3916666666667,2.98,8479,45930.5286747479,9805488,3.16884706047045
"229","13271","Telfair, GA","GEORGIA",0,66.6416666666667,2.66083333333333,15782,45930.5286747479,9805488,3.16884706047045
"230","13273","Terrell, GA","GEORGIA",0,65.8166666666667,3.17666666666667,9473,45930.5286747479,9805488,3.16884706047045
"231","13275","Thomas, GA","GEORGIA",0,67.0916666666667,3.11916666666667,44761,45930.5286747479,9805488,3.16884706047045
"232","13279","Toombs, GA","GEORGIA",0,66.75,2.94583333333333,27209,45930.5286747479,9805488,3.16884706047045
"233","13281","Towns, GA","GEORGIA",0,56.4833333333333,5.1325,10608,45930.5286747479,9805488,3.16884706047045
"234","13283","Treutlen, GA","GEORGIA",0,66.1583333333333,2.99,6769,45930.5286747479,9805488,3.16884706047045
"235","13285","Troup, GA","GEORGIA",0,62.9416666666667,3.60666666666667,67557,45930.5286747479,9805488,3.16884706047045
"236","13287","Turner, GA","GEORGIA",0,65.9333333333333,2.93916666666667,9083,45930.5286747479,9805488,3.16884706047045
"237","13291","Union, GA","GEORGIA",0,56.75,5.27583333333333,21205,45930.5286747479,9805488,3.16884706047045
"238","13293","Upson, GA","GEORGIA",0,63.6916666666667,2.96416666666667,27064,45930.5286747479,9805488,3.16884706047045
"239","13297","Walton, GA","GEORGIA",0,62.225,3.30583333333333,84679,45930.5286747479,9805488,3.16884706047045
"240","13299","Ware, GA","GEORGIA",0,67.9,3.30666666666667,36329,45930.5286747479,9805488,3.16884706047045
"241","13301","Warren, GA","GEORGIA",0,63.8083333333333,2.8875,5675,45930.5286747479,9805488,3.16884706047045
"242","13303","Washington, GA","GEORGIA",0,65.0083333333333,3.1175,20944,45930.5286747479,9805488,3.16884706047045
"243","13305","Wayne, GA","GEORGIA",0,67.5333333333333,3.355,30319,45930.5286747479,9805488,3.16884706047045
"244","13309","Wheeler, GA","GEORGIA",0,66.5333333333333,2.85,8036,45930.5286747479,9805488,3.16884706047045
"245","13311","White, GA","GEORGIA",0,58.825,5.12166666666667,27065,45930.5286747479,9805488,3.16884706047045
"246","13313","Whitfield, GA","GEORGIA",0,60.6166666666667,4.86916666666667,102779,45930.5286747479,9805488,3.16884706047045
"247","13317","Wilkes, GA","GEORGIA",0,62.9833333333333,3.09666666666667,10213,45930.5286747479,9805488,3.16884706047045
"248","16001","Ada, ID","IDAHO",0,50.4083333333333,1.00916666666667,401731,36290.1089946012,1586530,2.03512492463849
"249","16003","Adams, ID","IDAHO",0,42.15,2.375,3978,36290.1089946012,1586530,2.03512492463849
"250","16005","Bannock, ID","IDAHO",0,43.5,1.71166666666667,83475,36290.1089946012,1586530,2.03512492463849
"251","16007","Bear Lake, ID","IDAHO",0,39.1833333333333,2.04833333333333,5987,36290.1089946012,1586530,2.03512492463849
"252","16011","Bingham, ID","IDAHO",0,42.9,1.22333333333333,46008,36290.1089946012,1586530,2.03512492463849
"253","16013","Blaine, ID","IDAHO",0,40.9666666666667,1.37333333333333,21183,36290.1089946012,1586530,2.03512492463849
"254","16015","Boise, ID","IDAHO",0,42.375,2.56083333333333,6941,36290.1089946012,1586530,2.03512492463849
"255","16019","Bonneville, ID","IDAHO",0,40.6583333333333,1.96416666666667,106101,36290.1089946012,1586530,2.03512492463849
"256","16027","Canyon, ID","IDAHO",0,50.7583333333333,0.8125,190974,36290.1089946012,1586530,2.03512492463849
"257","16029","Caribou, ID","IDAHO",0,40.3166666666667,2.06333333333333,6828,36290.1089946012,1586530,2.03512492463849
"258","16031","Cassia, ID","IDAHO",0,45.1083333333333,1.3725,23161,36290.1089946012,1586530,2.03512492463849
"259","16033","Clark, ID","IDAHO",0,38.5666666666667,1.3825,947,36290.1089946012,1586530,2.03512492463849
"260","16035","Clearwater, ID","IDAHO",0,42.6666666666667,4.25666666666667,8599,36290.1089946012,1586530,2.03512492463849
"261","16039","Elmore, ID","IDAHO",0,45.825,1.66416666666667,26378,36290.1089946012,1586530,2.03512492463849
"262","16041","Franklin, ID","IDAHO",0,43.1833333333333,2.14,12820,36290.1089946012,1586530,2.03512492463849
"263","16043","Fremont (includes Yellowstone Park), ID","IDAHO",0,38.2833333333333,1.8925,13139,36290.1089946012,1586530,2.03512492463849
"264","16045","Gem, ID","IDAHO",0,47.8166666666667,1.475,16757,36290.1089946012,1586530,2.03512492463849
"265","16049","Idaho, ID","IDAHO",0,40.9333333333333,3.3025,16435,36290.1089946012,1586530,2.03512492463849
"266","16051","Jefferson, ID","IDAHO",0,41.4833333333333,0.681666666666667,26366,36290.1089946012,1586530,2.03512492463849
"267","16053","Jerome, ID","IDAHO",0,47.6416666666667,0.7725,22477,36290.1089946012,1586530,2.03512492463849
"268","16057","Latah, ID","IDAHO",0,45.1083333333333,2.82166666666667,37734,36290.1089946012,1586530,2.03512492463849
"269","16059","Lemhi, ID","IDAHO",0,38.3833333333333,1.795,7973,36290.1089946012,1586530,2.03512492463849
"270","16061","Lewis, ID","IDAHO",0,44.725,2.19833333333333,3767,36290.1089946012,1586530,2.03512492463849
"271","16063","Lincoln, ID","IDAHO",0,45.1166666666667,0.71,5108,36290.1089946012,1586530,2.03512492463849
"272","16065","Madison, ID","IDAHO",0,40.8333333333333,1.35833333333333,39213,36290.1089946012,1586530,2.03512492463849
"273","16067","Minidoka, ID","IDAHO",0,45.45,0.744166666666667,20262,36290.1089946012,1586530,2.03512492463849
"274","16069","Nez Perce, ID","IDAHO",0,47.725,1.95166666666667,39602,36290.1089946012,1586530,2.03512492463849
"275","16071","Oneida, ID","IDAHO",0,44.575,1.77666666666667,4236,36290.1089946012,1586530,2.03512492463849
"276","16075","Payette, ID","IDAHO",0,49.9416666666667,1.00583333333333,22651,36290.1089946012,1586530,2.03512492463849
"277","16077","Power, ID","IDAHO",0,44.2666666666667,1.415,7813,36290.1089946012,1586530,2.03512492463849
"278","16079","Shoshone, ID","IDAHO",0,41.35,4.4675,12698,36290.1089946012,1586530,2.03512492463849
"279","16081","Teton, ID","IDAHO",0,38.1916666666667,2.41083333333333,10084,36290.1089946012,1586530,2.03512492463849
"280","16083","Twin Falls, ID","IDAHO",0,46.8333333333333,1.09166666666667,78312,36290.1089946012,1586530,2.03512492463849
"281","16085","Valley, ID","IDAHO",0,38.225,2.77166666666667,9645,36290.1089946012,1586530,2.03512492463849
"282","17005","Bond, IL","ILLINOIS",0,55.4083333333333,4.06666666666667,17781,51787.7151879393,12892740,1.95188530841972
"283","17007","Boone, IL","ILLINOIS",0,48.5583333333333,3.40333333333333,54194,51787.7151879393,12892740,1.95188530841972
"284","17009","Brown, IL","ILLINOIS",0,53.0583333333333,3.20916666666667,6841,51787.7151879393,12892740,1.95188530841972
"285","17011","Bureau, IL","ILLINOIS",0,50.5166666666667,3.4,34738,51787.7151879393,12892740,1.95188530841972
"286","17013","Calhoun, IL","ILLINOIS",0,55.425,3.1875,5019,51787.7151879393,12892740,1.95188530841972
"287","17015","Carroll, IL","ILLINOIS",0,49.2916666666667,3.42666666666667,15408,51787.7151879393,12892740,1.95188530841972
"288","17017","Cass, IL","ILLINOIS",0,53.2666666666667,3.175,13764,51787.7151879393,12892740,1.95188530841972
"289","17019","Champaign, IL","ILLINOIS",0,52.475,3.2425,202807,51787.7151879393,12892740,1.95188530841972
"290","17025","Clay, IL","ILLINOIS",0,55.6333333333333,4.80333333333333,13746,51787.7151879393,12892740,1.95188530841972
"291","17027","Clinton, IL","ILLINOIS",0,56.1,4.17333333333333,37963,51787.7151879393,12892740,1.95188530841972
"292","17039","De Witt, IL","ILLINOIS",0,52.4,3.13916666666667,16560,51787.7151879393,12892740,1.95188530841972
"293","17047","Edwards, IL","ILLINOIS",0,56.7416666666667,5.47166666666667,6655,51787.7151879393,12892740,1.95188530841972
"294","17049","Effingham, IL","ILLINOIS",0,55.025,4.50833333333333,34337,51787.7151879393,12892740,1.95188530841972
"295","17051","Fayette, IL","ILLINOIS",0,55.1333333333333,4.49416666666667,22411,51787.7151879393,12892740,1.95188530841972
"296","17053","Ford, IL","ILLINOIS",0,51.65,3.13083333333333,13951,51787.7151879393,12892740,1.95188530841972
"297","17057","Fulton, IL","ILLINOIS",0,52.1833333333333,3.37583333333333,36878,51787.7151879393,12892740,1.95188530841972
"298","17069","Hardin, IL","ILLINOIS",1,57.7,5.79083333333333,4267,51787.7151879393,12892740,1.95188530841972
"299","17073","Henry, IL","ILLINOIS",0,50.6,3.24166666666667,50387,51787.7151879393,12892740,1.95188530841972
"300","17075","Iroquois, IL","ILLINOIS",0,51.5166666666667,3.355,29540,51787.7151879393,12892740,1.95188530841972
"301","17081","Jefferson, IL","ILLINOIS",1,55.9416666666667,5.31583333333333,38734,51787.7151879393,12892740,1.95188530841972
"302","17085","Jo Daviess, IL","ILLINOIS",0,48.4583333333333,3.51416666666667,22741,51787.7151879393,12892740,1.95188530841972
"303","17091","Kankakee, IL","ILLINOIS",0,51.175,3.39333333333333,113365,51787.7151879393,12892740,1.95188530841972
"304","17109","McDonough, IL","ILLINOIS",0,51.9416666666667,3.23666666666667,32219,51787.7151879393,12892740,1.95188530841972
"305","17111","McHenry, IL","ILLINOIS",0,48.2833333333333,3.46333333333333,309012,51787.7151879393,12892740,1.95188530841972
"306","17113","McLean, IL","ILLINOIS",0,51.6166666666667,3.17583333333333,170902,51787.7151879393,12892740,1.95188530841972
"307","17115","Macon, IL","ILLINOIS",0,53.3583333333333,3.20083333333333,110788,51787.7151879393,12892740,1.95188530841972
"308","17117","Macoupin, IL","ILLINOIS",0,54.6166666666667,3.54333333333333,47777,51787.7151879393,12892740,1.95188530841972
"309","17123","Marshall, IL","ILLINOIS",0,51.3666666666667,3.54333333333333,12540,51787.7151879393,12892740,1.95188530841972
"310","17125","Mason, IL","ILLINOIS",0,53.0166666666667,3.20833333333333,14451,51787.7151879393,12892740,1.95188530841972
"311","17129","Menard, IL","ILLINOIS",0,53.2833333333333,2.88083333333333,12726,51787.7151879393,12892740,1.95188530841972
"312","17133","Monroe, IL","ILLINOIS",0,57.4083333333333,4.20166666666667,33294,51787.7151879393,12892740,1.95188530841972
"313","17135","Montgomery, IL","ILLINOIS",0,54.55,3.945,29883,51787.7151879393,12892740,1.95188530841972
"314","17137","Morgan, IL","ILLINOIS",0,53.7,3.25916666666667,35405,51787.7151879393,12892740,1.95188530841972
"315","17145","Perry, IL","ILLINOIS",1,56.7,5.34916666666667,22296,51787.7151879393,12892740,1.95188530841972
"316","17147","Piatt, IL","ILLINOIS",0,52.9166666666667,3.23,16721,51787.7151879393,12892740,1.95188530841972
"317","17159","Richland, IL","ILLINOIS",0,56.075,5.14416666666667,16227,51787.7151879393,12892740,1.95188530841972
"318","17173","Shelby, IL","ILLINOIS",0,54.35,3.90333333333333,22230,51787.7151879393,12892740,1.95188530841972
"319","17183","Vermilion, IL","ILLINOIS",0,52.45,3.52,81302,51787.7151879393,12892740,1.95188530841972
"320","17185","Wabash, IL","ILLINOIS",1,56.7916666666667,5.65666666666667,11813,51787.7151879393,12892740,1.95188530841972
"321","17191","Wayne, IL","ILLINOIS",1,56.2833333333333,5.25,16679,51787.7151879393,12892740,1.95188530841972
"322","17193","White, IL","ILLINOIS",1,57.25,5.61916666666667,14651,51787.7151879393,12892740,1.95188530841972
"323","17203","Woodford, IL","ILLINOIS",0,51.475,3.27666666666667,38889,51787.7151879393,12892740,1.95188530841972
"324","18083","Knox, IN","INDIANA",1,56.0833333333333,5.14333333333333,38446,40998.2683100744,6521259,3.28073225957417
"325","18087","Lagrange, IN","INDIANA",0,49.7416666666667,4.13166666666667,37518,40998.2683100744,6521259,3.28073225957417
"326","18099","Marshall, IN","INDIANA",0,50.275,4.07166666666667,46937,40998.2683100744,6521259,3.28073225957417
"327","18141","St. Joseph, IN","INDIANA",0,50.0083333333333,3.9875,266874,40998.2683100744,6521259,3.28073225957417
"328","18149","Starke, IN","INDIANA",1,50.475,4.0425,23213,40998.2683100744,6521259,3.28073225957417
"329","18151","Steuben, IN","INDIANA",0,49.4416666666667,4.1975,34030,40998.2683100744,6521259,3.28073225957417
"330","20067","Grant, KS","KANSAS",0,55.6,0.99,7926,40734.4402566976,2872476,4.98828269544882
"331","20093","Kearny, KS","KANSAS",0,54.725,1.25166666666667,3988,40734.4402566976,2872476,4.98828269544882
"332","20171","Scott, KS","KANSAS",0,53.625,1.4075,4934,40734.4402566976,2872476,4.98828269544882
"333","21075","Fulton, KY","KENTUCKY",1,59.375,5.60416666666667,6812,40385.0463481715,4374212,1.58969859616591
"334","21081","Grant, KY","KENTUCKY",1,55.7416666666667,5.505,24727,40385.0463481715,4374212,1.58969859616591
"335","21147","McCreary, KY","KENTUCKY",0,56.275,5.50583333333333,18262,40385.0463481715,4374212,1.58969859616591
"336","21191","Pendleton, KY","KENTUCKY",1,55.6083333333333,4.89666666666667,14670,40385.0463481715,4374212,1.58969859616591
"337","22007","Assumption, LA","LOUISIANA",0,68.925,3.61083333333333,23101,43164.9179993888,4577075,-0.218727678601993
"338","22009","Avoyelles, LA","LOUISIANA",0,67.6333333333333,3.65583333333333,41762,43164.9179993888,4577075,-0.218727678601993
"339","22013","Bienville, LA","LOUISIANA",0,66.1583333333333,3.32416666666667,14252,43164.9179993888,4577075,-0.218727678601993
"340","22021","Caldwell, LA","LOUISIANA",0,66.475,3.64416666666667,10095,43164.9179993888,4577075,-0.218727678601993
"341","22025","Catahoula, LA","LOUISIANA",0,66.8166666666667,3.86583333333333,10238,43164.9179993888,4577075,-0.218727678601993
"342","22029","Concordia, LA","LOUISIANA",0,67.05,3.71333333333333,20801,43164.9179993888,4577075,-0.218727678601993
"343","22031","De Soto, LA","LOUISIANA",0,67.0916666666667,2.66583333333333,26688,43164.9179993888,4577075,-0.218727678601993
"344","22033","East Baton Rouge, LA","LOUISIANA",0,67.85,4.1075,443592,43164.9179993888,4577075,-0.218727678601993
"345","22035","East Carroll, LA","LOUISIANA",0,65.7416666666667,3.90416666666667,7765,43164.9179993888,4577075,-0.218727678601993
"346","22037","East Feliciana, LA","LOUISIANA",0,67.05,4.15416666666667,20153,43164.9179993888,4577075,-0.218727678601993
"347","22043","Grant, LA","LOUISIANA",0,67.1583333333333,3.56333333333333,22383,43164.9179993888,4577075,-0.218727678601993
"348","22045","Iberia, LA","LOUISIANA",0,68.975,3.19583333333333,73313,43164.9179993888,4577075,-0.218727678601993
"349","22047","Iberville, LA","LOUISIANA",0,68.4416666666667,3.60583333333333,33108,43164.9179993888,4577075,-0.218727678601993
"350","22049","Jackson, LA","LOUISIANA",0,65.9333333333333,3.71583333333333,16287,43164.9179993888,4577075,-0.218727678601993
"351","22057","Lafourche, LA","LOUISIANA",0,69.9833333333333,3.9,97023,43164.9179993888,4577075,-0.218727678601993
"352","22059","LaSalle, LA","LOUISIANA",0,66.85,3.76833333333333,14917,43164.9179993888,4577075,-0.218727678601993
"353","22063","Livingston, LA","LOUISIANA",0,67.8583333333333,4.175,129752,43164.9179993888,4577075,-0.218727678601993
"354","22069","Natchitoches, LA","LOUISIANA",0,67.2916666666667,3.33333333333333,39348,43164.9179993888,4577075,-0.218727678601993
"355","22075","Plaquemines, LA","LOUISIANA",0,70.425,3.44,23633,43164.9179993888,4577075,-0.218727678601993
"356","22085","Sabine, LA","LOUISIANA",0,67.1,3.31916666666667,24210,43164.9179993888,4577075,-0.218727678601993
"357","22089","St. Charles, LA","LOUISIANA",0,69.6416666666667,4.1625,52335,43164.9179993888,4577075,-0.218727678601993
"358","22093","St. James, LA","LOUISIANA",0,68.8833333333333,4.20416666666667,21710,43164.9179993888,4577075,-0.218727678601993
"359","22095","St. John the Baptist, LA","LOUISIANA",0,68.9833333333333,4.35,45051,43164.9179993888,4577075,-0.218727678601993
"360","22099","St. Martin, LA","LOUISIANA",0,68.675,3.35583333333333,52640,43164.9179993888,4577075,-0.218727678601993
"361","22101","St. Mary, LA","LOUISIANA",0,69.1583333333333,3.1575,54311,43164.9179993888,4577075,-0.218727678601993
"362","22105","Tangipahoa, LA","LOUISIANA",0,67.3166666666667,4.15416666666667,122344,43164.9179993888,4577075,-0.218727678601993
"363","22109","Terrebonne, LA","LOUISIANA",0,69.95,3.635,111628,43164.9179993888,4577075,-0.218727678601993
"364","22113","Vermilion, LA","LOUISIANA",0,69.1583333333333,3.52166666666667,57948,43164.9179993888,4577075,-0.218727678601993
"365","22117","Washington, LA","LOUISIANA",0,66.9333333333333,4.53333333333333,47076,43164.9179993888,4577075,-0.218727678601993
"366","22125","West Feliciana, LA","LOUISIANA",0,67.5166666666667,4.1575,15486,43164.9179993888,4577075,-0.218727678601993
"367","23003","Aroostook, ME","MAINE",0,40.5083333333333,4.20666666666667,71427,38728.7358663543,1330029,1.58606081273127
"368","23011","Kennebec, ME","MAINE",0,45.5166666666667,3.865,121911,38728.7358663543,1330029,1.58606081273127
"369","23013","Knox, ME","MAINE",0,45.6583333333333,4.2725,39758,38728.7358663543,1330029,1.58606081273127
"370","23019","Penobscot, ME","MAINE",0,43.6833333333333,3.80916666666667,153842,38728.7358663543,1330029,1.58606081273127
"371","23023","Sagadahoc, ME","MAINE",0,46.4,4.23333333333333,35207,38728.7358663543,1330029,1.58606081273127
"372","23027","Waldo, ME","MAINE",0,45.1333333333333,4.03833333333333,38835,38728.7358663543,1330029,1.58606081273127
"373","23029","Washington, ME","MAINE",0,44.9583333333333,4.05666666666667,32676,38728.7358663543,1330029,1.58606081273127
"374","24001","Allegany, MD","MARYLAND",0,53.475,4.1975,74312,53996.1291636956,5854282,1.80675400253076
"375","24019","Dorchester, MD","MARYLAND",0,58.4,3.6725,32787,53996.1291636956,5854282,1.80675400253076
"376","24023","Garrett, MD","MARYLAND",0,49.2083333333333,4.93583333333333,30150,53996.1291636956,5854282,1.80675400253076
"377","24039","Somerset, MD","MARYLAND",0,58.9083333333333,3.25833333333333,26158,53996.1291636956,5854282,1.80675400253076
"378","24041","Talbot, MD","MARYLAND",0,58.2916666666667,4.08833333333333,38017,53996.1291636956,5854282,1.80675400253076
"379","24045","Wicomico, MD","MARYLAND",0,58.2,3.2775,100037,53996.1291636956,5854282,1.80675400253076
"380","24047","Worcester, MD","MARYLAND",0,58.5416666666667,3.13833333333333,51515,53996.1291636956,5854282,1.80675400253076
"381","25003","Berkshire, MA","MASSACHUSETTS",0,46.825,5.23,131106,60783.3350310686,6629863,1.06845398211941
"382","25005","Bristol, MA","MASSACHUSETTS",0,52.0333333333333,4.80416666666667,550866,60783.3350310686,6629863,1.06845398211941
"383","25007","Dukes, MA","MASSACHUSETTS",0,52.5583333333333,4.12666666666667,17046,60783.3350310686,6629863,1.06845398211941
"384","25011","Franklin, MA","MASSACHUSETTS",0,47.9416666666667,5.48083333333333,71808,60783.3350310686,6629863,1.06845398211941
"385","25019","Nantucket, MA","MASSACHUSETTS",0,51.8083333333333,3.42166666666667,10415,60783.3350310686,6629863,1.06845398211941
"386","25021","Norfolk, MA","MASSACHUSETTS",0,51.0416666666667,4.9325,679811,60783.3350310686,6629863,1.06845398211941
"387","25027","Worcester, MA","MASSACHUSETTS",0,48.85,5.31333333333333,807940,60783.3350310686,6629863,1.06845398211941
"388","26001","Alcona, MI","MICHIGAN",0,44.4833333333333,2.79583333333333,10698,46682.2858307018,9895488,3.04390841778142
"389","26003","Alger, MI","MICHIGAN",0,42.1583333333333,2.7225,9493,46682.2858307018,9895488,3.04390841778142
"390","26007","Alpena, MI","MICHIGAN",0,44.4916666666667,3.0075,29423,46682.2858307018,9895488,3.04390841778142
"391","26009","Antrim, MI","MICHIGAN",0,45.0166666666667,2.9875,23321,46682.2858307018,9895488,3.04390841778142
"392","26011","Arenac, MI","MICHIGAN",0,46.4833333333333,2.77166666666667,15640,46682.2858307018,9895488,3.04390841778142
"393","26013","Baraga, MI","MICHIGAN",0,40.575,2.5225,8830,46682.2858307018,9895488,3.04390841778142
"394","26019","Benzie, MI","MICHIGAN",0,45.7416666666667,2.8,17394,46682.2858307018,9895488,3.04390841778142
"395","26023","Branch, MI","MICHIGAN",0,49.0916666666667,3.98166666666667,44090,46682.2858307018,9895488,3.04390841778142
"396","26025","Calhoun, MI","MICHIGAN",0,48.5083333333333,3.87166666666667,135180,46682.2858307018,9895488,3.04390841778142
"397","26029","Charlevoix, MI","MICHIGAN",0,44.9166666666667,2.88083333333333,26096,46682.2858307018,9895488,3.04390841778142
"398","26031","Cheboygan, MI","MICHIGAN",0,44.1166666666667,2.885,25914,46682.2858307018,9895488,3.04390841778142
"399","26033","Chippewa, MI","MICHIGAN",0,42.05,2.80333333333333,38877,46682.2858307018,9895488,3.04390841778142
"400","26035","Clare, MI","MICHIGAN",0,45.6416666666667,2.85,31009,46682.2858307018,9895488,3.04390841778142
"401","26039","Crawford, MI","MICHIGAN",0,44.0833333333333,2.88666666666667,13912,46682.2858307018,9895488,3.04390841778142
"402","26041","Delta, MI","MICHIGAN",0,43.0833333333333,2.37583333333333,37100,46682.2858307018,9895488,3.04390841778142
"403","26043","Dickinson, MI","MICHIGAN",0,41.8583333333333,1.91333333333333,26167,46682.2858307018,9895488,3.04390841778142
"404","26047","Emmet, MI","MICHIGAN",0,44.1666666666667,2.79583333333333,32839,46682.2858307018,9895488,3.04390841778142
"405","26051","Gladwin, MI","MICHIGAN",0,46.45,2.85583333333333,25867,46682.2858307018,9895488,3.04390841778142
"406","26053","Gogebic, MI","MICHIGAN",0,40.7083333333333,2.44333333333333,16179,46682.2858307018,9895488,3.04390841778142
"407","26055","Grand Traverse, MI","MICHIGAN",0,45.6083333333333,2.69083333333333,88561,46682.2858307018,9895488,3.04390841778142
"408","26057","Gratiot, MI","MICHIGAN",0,47.775,3.38333333333333,42295,46682.2858307018,9895488,3.04390841778142
"409","26059","Hillsdale, MI","MICHIGAN",0,48.8,4.03583333333333,46605,46682.2858307018,9895488,3.04390841778142
"410","26061","Houghton, MI","MICHIGAN",0,41.7166666666667,2.2425,37034,46682.2858307018,9895488,3.04390841778142
"411","26063","Huron, MI","MICHIGAN",0,46.65,3.10166666666667,32856,46682.2858307018,9895488,3.04390841778142
"412","26067","Ionia, MI","MICHIGAN",0,47.95,3.50666666666667,64140,46682.2858307018,9895488,3.04390841778142
"413","26069","Iosco, MI","MICHIGAN",0,45.4666666666667,2.7325,25606,46682.2858307018,9895488,3.04390841778142
"414","26071","Iron, MI","MICHIGAN",0,40.3583333333333,2.10166666666667,11839,46682.2858307018,9895488,3.04390841778142
"415","26073","Isabella, MI","MICHIGAN",0,46.85,3.16666666666667,69984,46682.2858307018,9895488,3.04390841778142
"416","26075","Jackson, MI","MICHIGAN",0,48.3,3.76166666666667,160072,46682.2858307018,9895488,3.04390841778142
"417","26077","Kalamazoo, MI","MICHIGAN",0,49.1166666666667,3.7425,252131,46682.2858307018,9895488,3.04390841778142
"418","26079","Kalkaska, MI","MICHIGAN",0,44.6166666666667,2.98416666666667,17166,46682.2858307018,9895488,3.04390841778142
"419","26089","Leelanau, MI","MICHIGAN",0,45.6583333333333,2.66166666666667,21494,46682.2858307018,9895488,3.04390841778142
"420","26091","Lenawee, MI","MICHIGAN",0,49.5,3.77833333333333,99545,46682.2858307018,9895488,3.04390841778142
"421","26095","Luce, MI","MICHIGAN",0,41.675,2.7175,6414,46682.2858307018,9895488,3.04390841778142
"422","26097","Mackinac, MI","MICHIGAN",0,42.5666666666667,2.73166666666667,11011,46682.2858307018,9895488,3.04390841778142
"423","26103","Marquette, MI","MICHIGAN",0,41.275,2.40083333333333,67475,46682.2858307018,9895488,3.04390841778142
"424","26107","Mecosta, MI","MICHIGAN",0,46.125,3.15083333333333,42936,46682.2858307018,9895488,3.04390841778142
"425","26109","Menominee, MI","MICHIGAN",0,43.4916666666667,2.08416666666667,23974,46682.2858307018,9895488,3.04390841778142
"426","26115","Monroe, MI","MICHIGAN",0,50.4583333333333,4.02333333333333,152026,46682.2858307018,9895488,3.04390841778142
"427","26117","Montcalm, MI","MICHIGAN",0,47.1166666666667,3.27083333333333,63626,46682.2858307018,9895488,3.04390841778142
"428","26119","Montmorency, MI","MICHIGAN",0,44.0833333333333,2.87583333333333,9602,46682.2858307018,9895488,3.04390841778142
"429","26127","Oceana, MI","MICHIGAN",0,47.1083333333333,3.06583333333333,26439,46682.2858307018,9895488,3.04390841778142
"430","26129","Ogemaw, MI","MICHIGAN",0,45.0666666666667,2.76333333333333,21465,46682.2858307018,9895488,3.04390841778142
"431","26131","Ontonagon, MI","MICHIGAN",0,41.6916666666667,2.46166666666667,6650,46682.2858307018,9895488,3.04390841778142
"432","26135","Oscoda, MI","MICHIGAN",0,44.1,2.70416666666667,8597,46682.2858307018,9895488,3.04390841778142
"433","26137","Otsego, MI","MICHIGAN",0,43.5166666666667,3.0275,24156,46682.2858307018,9895488,3.04390841778142
"434","26141","Presque Isle, MI","MICHIGAN",0,44.2916666666667,3.00166666666667,13190,46682.2858307018,9895488,3.04390841778142
"435","26143","Roscommon, MI","MICHIGAN",0,44.9166666666667,2.76916666666667,24259,46682.2858307018,9895488,3.04390841778142
"436","26153","Schoolcraft, MI","MICHIGAN",0,42.5583333333333,2.64083333333333,8468,46682.2858307018,9895488,3.04390841778142
"437","27013","Blue Earth, MN","MINNESOTA",0,45.5666666666667,2.14333333333333,64473,48750.1273301416,5352572,3.46492009179462
"438","27015","Brown, MN","MINNESOTA",0,45.1166666666667,1.935,25789,48750.1273301416,5352572,3.46492009179462
"439","27023","Chippewa, MN","MINNESOTA",0,44.3583333333333,2.0575,12412,48750.1273301416,5352572,3.46492009179462
"440","27025","Chisago, MN","MINNESOTA",1,44.225,2.31166666666667,53750,48750.1273301416,5352572,3.46492009179462
"441","27063","Jackson, MN","MINNESOTA",0,44.9,2.2925,10223,48750.1273301416,5352572,3.46492009179462
"442","27065","Kanabec, MN","MINNESOTA",1,42.7083333333333,2.49083333333333,16182,48750.1273301416,5352572,3.46492009179462
"443","27073","Lac qui Parle, MN","MINNESOTA",0,44.275,2.0475,7244,48750.1273301416,5352572,3.46492009179462
"444","27077","Lake of the Woods, MN","MINNESOTA",0,39.2083333333333,1.51916666666667,4012,48750.1273301416,5352572,3.46492009179462
"445","27079","Le Sueur, MN","MINNESOTA",0,45.4333333333333,2.22166666666667,27774,48750.1273301416,5352572,3.46492009179462
"446","27081","Lincoln, MN","MINNESOTA",1,43.325,2.185,5816,48750.1273301416,5352572,3.46492009179462
"447","27091","Martin, MN","MINNESOTA",0,45.625,2.16916666666667,20690,48750.1273301416,5352572,3.46492009179462
"448","27095","Mille Lacs, MN","MINNESOTA",1,42.7916666666667,2.61333333333333,25875,48750.1273301416,5352572,3.46492009179462
"449","27097","Morrison, MN","MINNESOTA",0,42.7833333333333,2.32166666666667,33357,48750.1273301416,5352572,3.46492009179462
"450","27103","Nicollet, MN","MINNESOTA",0,45.35,1.94166666666667,32974,48750.1273301416,5352572,3.46492009179462
"451","27105","Nobles, MN","MINNESOTA",0,44.3833333333333,2.285,21713,48750.1273301416,5352572,3.46492009179462
"452","27109","Olmsted, MN","MINNESOTA",0,44.9583333333333,2.525,146264,48750.1273301416,5352572,3.46492009179462
"453","27113","Pennington, MN","MINNESOTA",0,39.7916666666667,1.45416666666667,14084,48750.1273301416,5352572,3.46492009179462
"454","27115","Pine, MN","MINNESOTA",1,42.0166666666667,2.36916666666667,29559,48750.1273301416,5352572,3.46492009179462
"455","27119","Polk, MN","MINNESOTA",0,40.7333333333333,1.61583333333333,31565,48750.1273301416,5352572,3.46492009179462
