22.5	1169.49025069638	146.2	17.191216490985	3.90057445621863	18	-2.14879893914899
28	1346.15032679739	714	16.991642228739	3.97292346432118	32	-0.537726996613388
25.3	1426.4509202454	661.333333333333	19.2806981774185	3.92061006466123	22	-2.76396862801703
24.2	1474.94047619048	409	18.0876125797602	3.43075629749297	15	-1.72140207575435
25.7	1531.22727272727	133.5	19.0125840474	3.73374791987673	20	-1.09080205266494
25.6	1410.86206896552	486	18.0022446424099	3.40422313084112	24	-1.95101786443719
26.6	1497.48571428571	499	18.7853659175441	2.76936695633044	30	-0.611781113889834
22.4	1260.75465838509	322.333333333333	14.7980204276761	3.0347379227521	28	-0.702995761039574
22	1195.32551319648	351.8	19.5410854844697	3.39444450644495	24	-1.71799107279806
19.8	1306.09215017065	190.333333333333	19.92625314264	3.98240602811187	22	-0.338050130947361
26.9	1478.51111111111	423.5	16.8213987238956	3.82265291740077	20	-0.969725462246589
23.1	1275.98578199052	314.666666666667	15.8386154579617	3.79247180258391	16	-2.34741608394524
21.4	1750.98885350318	248.111111111111	20.0281489952786	4.28674826123282	26	3.17834219650205
29.2	1420.14876033058	447	17.5925031192678	4.08320242815792	15	0.0455471258598503
24.5	1551.8097412481	586.833333333333	21.1532429902653	3.3165081186242	24	-2.0828397986904
19.8	1879.27816901408	247.714285714286	18.0772206749817	3.97517802882743	16	-1.14203782500903
21.9	1870.43928035982	209.8	19.4228259051657	4.224049125189	31	0.69431162999518
23.4	1187.74534161491	228.5	19.6420563303139	4.23479845446951	20	-2.26141757754543
23	970.247113163972	335	18.6443731200381	4.04118780167716	30	-1.73748335663598
21.5	1113.66960352423	86.5	18.3168474800054	4.11808139534884	30	-4.8443847553092
25.1	1106.33505154639	181.333333333333	15.3125438383101	4.33957636640011	12	-0.920538166330408
17.9	1499.35197368421	150.625	16.3572147541755	4.66696493271222	27	-2.92767959400638
20.2	1201.31193693694	263.4	18.0341732445488	4.26306976989935	24	-3.51325052304182
22.4	1260.05090909091	214	15.6547757655866	3.86081370305559	20	-1.34547777625189
25.1	1194.91111111111	196.6	17.5321183875226	3.64266290039491	21	-1.42642508478066
23.1	1099.20702402957	208.285714285714	19.6126923242848	3.92270707117962	26	-0.605559449191751
22.6	1282.37078651685	139	15.0313891127976	4.27065432914739	22	-2.96113903383878
24.6	2093.44047619048	281.25	19.7857563312947	4.1775437399181	34	3.04575103105747
20.4	1301.6953125	284	16.3124458376498	3.97692235004108	24	-2.43631146373608
24.4	1540.6164021164	413	17.9758310988378	4.29150598047294	17	-2.7316176836843
23.5	1129.87857142857	159.2	16.016260900663	4.39488326320076	17	-3.07900990653679
25.3	1467.65517241379	307	17.2550558790298	4.37638708441735	22	-0.130195105170665
28.3	1395.78367346939	600.5	19.3734590666921	3.52167997262774	29	-2.07114022244387
25.6	1431.06095791001	410	20.38766836572	4.09153069859279	21	-3.30091991495801
21.8	1172.3567251462	449	17.900006633544	3.9881474724226	23	-1.41145759430847
24.5	1626.26446280992	347.666666666667	20.256900326923	3.62293293446076	24	-2.05323835008608
23.6	1226.59844559585	310.333333333333	17.3195841600993	3.97860626998041	29	-2.00430185364652
29	1292.58860759494	476.285714285714	19.4090728842893	3.39617951942358	20	-1.94007190313731
26.9	819.215568862275	384	18.6385271568945	3.2304442683571	18	-2.44254430008325
27.9	1549.91489361702	134.75	17.4392008610372	2.87544649021864	20	-1.07728790056892
28.2	1468.90845070423	562	17.8903507295174	3.39427829556946	16	-1.22970485856719
25.7	1077.86842105263	232.5	15.0188108465608	2.99100925147183	17	-0.498834730975839
24.7	1223.24686192469	163.6	16.4879727693713	3.40672041452279	16	-2.04711712790278
27.6	1275.37278106509	500	18.0646532747298	3.49302028005794	19	-0.399953193344379
21.5	1323.44103773585	241	18.1490015685744	3.60651380098744	23	-2.4686882751408
24.5	1190.66921898928	279.571428571429	19.3376583525396	3.59259517899962	20	-1.32791951894311
24	1363.08606557377	179.833333333333	19.8086982604144	2.86359970246002	20	-0.258682580945619
27.2	1350.77868852459	189.75	19.977532596034	3.45622690520616	19	-2.00002888279387
21.9	1254.91666666667	133.5	20.0389573374434	3.357288992158	29	3.9137974907086
25.9	1553.77959183673	308	18.5693716626436	2.60139469178082	25	-2.31152120769444
25.5	1560.51269035533	699	17.5237310501302	2.54905541056013	19	-2.70768844334954
24	2205.3825136612	225.75	19.8595793123241	3.23513544439193	31	-0.0317589156442908
27.3	1543.42276422764	227.5	17.1933130051612	3.32134969505043	19	-0.879435665298393
23.1	1158.4251497006	198.666666666667	17.5631166158944	2.84269171865078	16	-1.22111197487495
23.6	1199.25787401575	181.6	15.0211722727532	2.65545093590471	23	-3.36171699878062
22.8	1712.2344573235	351.676470588235	21.0735087794502	2.93204597458373	32	-1.23025109527289
23.1	1441.04703476483	665.333333333333	20.9404590425969	2.82684916968411	32	-1.72290068452167
22.6	1334.49384615385	297.166666666667	21.028903904773	2.93247408878908	28	-2.55053913152905
18.3	1424.0953279849	263.5	17.6422174205522	3.28269575635773	28	-5.28114772474086
24.1	1609.77333333333	410.333333333333	18.6503972011784	2.94948124049648	26	-2.72272443233058
25	1245.0981595092	146	15.7549137059376	3.84907767502373	14	-4.13756552154256
27.1	828.248648648649	115.666666666667	15.6692414814466	2.85812994743841	22	-0.1607431467699
22.9	1536.39669421488	862	20.1746696006004	2.72644636940016	35	-3.84105311233603
21.2	1283.60570824524	242.461538461538	17.1580745555649	3.40439142504627	26	-4.01710308793477
23.3	1608.52482269504	687.5	20.3555561524978	2.98738718484021	30	1.39900990279397
24.7	1422.7420212766	209.083333333333	18.7142084373061	2.68074183375774	32	0.400597315795869
25.3	1550.14698795181	344.333333333333	18.0874389715909	3.27734978540773	21	-1.39609100519713
24.5	1595.22072072072	428.5	18.5871812354703	3.13621072088725	33	-0.364389520755403
23.7	1178.61048689139	244	17.878745062492	2.4510062188486	24	-0.96172766322119
25.1	1503.04232804233	731	18.5584239847803	2.64954922482303	28	2.37409434173678
24.6	1720.76446280992	296	20.2544926833708	2.52753169390561	24	-2.63152069827238
25.5	1589.17486338798	316.5	19.719862304201	2.26296783565055	19	-1.51508041527383
24.3	1553.05527638191	275.333333333333	19.8004803571273	2.75900586888062	24	-1.27965743360792
23.7	1149.74675324675	202.666666666667	15.81239758007	2.38834542006025	17	-0.640766898087331
22.6	1542.45180722892	570	21.3814745325278	2.71158843409688	24	-2.45836931044015
20.5	1254.78087649402	132.2	18.3566230273727	2.97402479338843	21	-2.61476312105753
25.6	1694.33771929825	347.666666666667	21.3091609489226	2.8966607600458	28	-1.65399535313561
21.9	1230.34112149533	192.4	16.1706465881931	2.5118976252534	22	-2.64544492978225
21.9	1594.99696969697	1512	20.2144747499143	4.42308459851189	30	-2.3520416190962
26	1233.07317073171	326	15.4407521192467	2.76271267816954	18	-1.90337429949056
23.3	1538.88990825688	433.5	20.4237861882182	2.66448545636911	30	-0.681276545365659
21.8	1279.92370572207	300.090909090909	19.53140532907	3.99397039125837	25	-6.72151884052798
26.5	1408.90797546012	686	17.9540780541837	4.02553629823414	33	-0.48284845028141
21	1383.9111969112	212.272727272727	16.5969536994284	3.8483545732112	22	-3.67729838104401
23.4	1736.64981949458	213.428571428571	17.2915448916811	3.41110929006528	22	-1.41466692058735
29.4	1371.25510204082	494.5	18.5438329989138	3.54247402705863	16	-1.96543015988541
26.3	1394.31746031746	206.8	19.1450825309491	2.65377448846321	18	-1.53464930057438
21.8	1200.15838509317	112.333333333333	17.769294354125	2.31596656217346	23	-2.54458604500192
23.9	796.595555555556	157	18.4796029890081	3.22032212445003	20	-1.85474863656746
26.2	1549.45	84.8333333333333	15.4068979648954	3.67740061203306	13	-0.667892419382751
23.2	1228.17543859649	224	18.7615557824097	3.22756637432134	21	-0.90727661595036
