"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"21081",-0.239887818715334,3.27048639334135,0.807832767996186,1.26047699038621,6.28179255375969,3.09846612146891,4.13024856223565,-2.47876444583218,0.497792290160337
"21191",0.545168559882381,-1.6575865390063,8.57123046206374,1.22875558346831,0.351800869720331,-1.64326118167051,-5.20138450012769,0.154872836593078,1.13480435552267
"27025",-2.09124915232953,-0.106779188692241,-0.91528222478442,-0.0443212878277865,12.8569774095851,1.52901663212008,1.45183204472712,0.829044634912735,1.17379329406562
"27065",0.138591821694756,1.6595087707707,2.33719862197816,0.964131387697109,6.98490157134606,0.865644331154947,1.2971847610411,3.78572055998425,2.44140846698517
"27081",1.17588684693306,2.51377475291055,2.94111615352801,3.00046465363146,1.79578272724987,1.55601817931661,1.5348538816272,-2.53628090022917,0.857472134233306
"27095",-1.04852465794859,2.2104156822462,0.954904382927602,-1.27151627921819,4.95528755073928,2.37782676997182,1.15907847509489,0.55351455642263,1.66880430698333
"27115",-1.57957701225943,-1.21389290564099,-1.35390433056437,2.77915452941573,3.83866959789794,1.39410247964009,0.274333148036932,1.85864968037999,2.75664094622583
"27127",1.28576402581482,-0.0627515801317036,-0.165271953471469,2.88676192044239,4.5656397140331,2.32480745519221,3.01923537027033,2.8806495454972,2.01793662100942
"27129",4.81974717806068,1.16199237341592,1.01669734413115,0.389303606130231,1.93844457374863,2.35316639403715,-1.71289488980365,2.26290023805842,-0.056363053913
"27173",2.44163662120376,-2.61367854411989,-2.09032668623244,4.31606505822828,3.17967288200871,-0.381308258940505,1.57850636886521,-0.386256523121431,-1.26404984936117
"28019",-1.74003765275448,-0.955312141617903,6.76771402991314,-0.725846995054968,3.56199282879159,7.47592949884894,-1.94861577131559,0.164819289563267,0.65117775637602
"28033",-0.742414977157613,-0.169962493245601,-0.281208595403182,-0.201295841266147,1.33742593604576,-1.37776812237754,1.08013852816966,0.672045767641483,1.62022601030047
"28051",0.993637994739771,-2.56663813147326,3.0907168449505,-3.80239442157646,1.09343631675831,2.64311892897218,3.55299145172843,1.44414757233033,1.26894979104035
"28071",-2.06184320895985,1.50693733905578,0.0346503210659765,-0.0784732862690984,1.99550542692291,5.54785734678753,-8.47498821355159,-1.74943226745966,1.03768153512562
"28093",-1.4961834533322,-0.441230720102181,1.88889218742632,0.261184864341013,5.43356651660702,2.21480669177714,2.26705475954632,2.32087747289962,0.200856806961003
"28103",-1.08359291739483,0.601720279189744,0.994189607381979,1.69476809964098,1.73524075389044,1.7575600105824,0.78630913007236,4.48661989066013,2.95670706425759
"28137",0.894768860107442,0.0351390176088984,-0.319978669225351,-2.58267474882127,1.03657899429812,0.989538789423494,0.468616634104602,1.01660143398612,-0.174195966522583
"28143",-2.62668999906859,-0.612651195012115,-2.30810476888784,2.31902440267513,2.32722113918167,1.01003248645168,-0.285904924758162,0.0355241904741455,-0.980763773014182
"29035",-2.85708104247878,4.24246018477783,0.0498657524156343,-0.379105122746748,3.38993634836415,-1.15689715571763,3.30011230995688,-2.34734760440163,-0.321899960316108
"30005",0.00246648954378426,-2.0649172164015,0.0489034869807892,1.34411149388327,1.88924473442336,3.95594232258574,-1.4926796035118,0.527335321341371,-0.333250780326699
"30007",3.71328892026925,-2.1809398924391,-2.84264021932568,3.64577466444194,8.8528094371318,-3.88599814553692,-0.365073453146514,1.21689762856703,0.256083000760654
"30013",-0.19044532474205,-0.96942890811369,-2.22984246490729,3.67343616697946,3.13628947544335,1.8745700447969,1.8781551078058,0.839333015306298,1.2801843317942
"30017",-4.78290441570372,2.66825113335565,2.51328797566881,2.07098438305091,0.150014404028198,-3.8777634098626,-1.4349965250177,1.34100662198435,2.53318185463318
"30025",1.57320110707564,11.2969891839141,-3.98108529153073,2.21675742791565,-6.40260538277945,-7.06767448152855,-0.279986145412647,0.999036866605829,0.292527363713235
"30035",4.97330396778397,-5.40533898068939,-1.61552657982574,1.54970776468573,0.302830580193558,1.78267620144046,1.27982705061391,1.50827494614838,1.74603017297099
"30043",3.5486665561772,-1.16148180088023,5.5035783095901,-0.953952969634952,6.86360236268073,6.36634271595169,-1.46894054903196,-1.65354065449194,1.22844292015445
"30049",-0.0803632290042766,1.65884786613448,-1.02143871395725,0.613562065360118,3.71186824411147,1.20961097164023,1.0399901129037,-0.10877774791227,1.88308477299728
"30055",5.98308395860077,-5.22354585368869,8.51343371851965,9.33318027505752,0.0527975272713421,-4.93633996667395,0.852158524373281,0.641330597370149,5.30097939029139
"30071",4.61078400076433,0.0100326840981824,-1.10012054021572,-2.01118414975073,4.24641930311589,2.81750384455357,-3.19691076962387,-0.34888284294472,3.46349857264197
"30087",8.00358023602641,-4.50203626158233,0.613694604907145,4.45994382647188,1.25260585247637,-0.683075841932645,0.921692596889767,0.00354129668784786,2.26923761752296
"30091",3.48242539627788,8.11280166525727,17.8840624349148,3.35564891378275,-6.54782052269974,-1.94226160176348,-2.5703891488886,-1.58292841840951,-0.827590147811341
"30095",3.52973862296959,-2.22098572850978,9.05141598499222,-2.61029737665703,-3.04167763236547,-1.61231527649132,4.18476890173496,-0.167292073192371,5.01963187762493
"30099",3.6474819421322,1.10551400672323,0.378571919786563,0.568829422321415,-0.664050901086055,-0.636698338766539,1.28570492688656,-2.12904959618462,0.0272737287742908
"30103",2.18385717654208,3.73119702374103,4.80239123072153,10.8473315910931,1.90807512701512,-2.27443612319684,0.329800023006732,1.89185999016972,-0.925606123871159
"30109",-0.79771780931569,0.584549600467743,8.4381613559571,5.70134929406316,-2.20804652352858,-1.408024983471,1.17608743055566,0.66872307799104,7.23685968232299
"34011",-1.10736729932605,0.0518827995255045,-3.02402816761923,1.66901831641528,1.7928492092584,-0.866181332117943,-0.356575140783777,0.0720564802418666,0.8735779555062
"34033",1.61580058409305,-1.44638589470107,-0.818287072244517,3.00256936259795,1.65398838697794,-3.64745984521585,-0.989177483152626,0.432302241263982,0.76827732952891
"47025",1.77161140602133,2.12917844199887,2.79164629926456,-1.18175318047702,3.60109770653734,0.659545736098655,3.34337198210377,-1.57713839823508,-1.22984684374949
"47079",-0.984756880675519,0.623372656072285,2.34913250491955,2.59277094631554,2.60077365131577,2.02136635008974,1.71159957138758,0.403435764501259,-0.434478113955183
"56001",0.481776063224459,-3.0414213893967,-0.712832339729974,0.604442861268861,2.18284405456115,0.146049061944065,1.27878058305104,-0.984725829984989,1.21616380732572
"56007",0.998639474753582,1.23758407584822,3.59373077697649,4.42161033847428,1.52776633042346,-1.52323850849118,-3.62897933959508,4.3018539258822,0.368628458402243
"56011",-0.356336247585987,0.8570889225753,2.83918329339672,2.15151856501103,3.24999836438027,-0.877533070727754,1.82366597142112,3.55476422453289,2.24041440705676
"56013",1.49339630222123,0.85357997108686,0.224134465846459,1.09043587325914,-1.35594781680279,-4.07571443952707,0.276322118763517,1.35308112181574,0.863682182177605
"56015",2.01505447309773,0.576796410969305,1.37196534329156,1.71207920649767,3.67030595051554,-1.20695973457273,0.634123654582441,0.415592903358486,2.0235011367185
"56031",1.49630914187509,-1.28292415450293,1.70901295039034,3.18396396920992,4.10730686545326,-3.47964119690306,1.36000289357581,2.93222073622768,0.398468987579736
"56033",-1.02957426427367,1.14261049463982,-2.14125936921215,0.595062059154139,1.20119020364027,-0.048360672731329,-0.500733972288259,2.04667270176089,3.07946595818036
"56039",0.0164096878979336,0.840248160586565,-0.311546657754835,3.36203075197505,-0.0975866084103383,2.52660152060753,1.77040789870979,3.32093110751182,5.4997786388306
"56043",1.62380730236875,2.04032994166328,-0.400987873848724,2.22155919766218,0.0663529949052055,-1.11144835949949,-0.519425154287922,-1.79828069969304,2.72801623080319
"01005",1.04042680175114,0.72747233825452,0.822690958958572,1.88036338300881,2.84692652086687,-0.154829491372432,-0.677626256095321,4.63678652470867,-3.61553095207177
"01011",0.654886945331068,1.38033982335752,-0.70540014267918,0.987237445287525,0.857181951530506,-0.239296504689024,-1.07219058072977,3.08361680607354,4.82358920005272
"01023",-1.72433437288073,0.534594287749601,0.493544308311233,0.103634418872156,-1.03515666597587,-1.39552122465284,-0.895200957802211,4.14454097910142,1.64085101839708
"01035",-1.40600743347771,-0.896465421918935,-0.42195512591765,2.20910511969066,0.33852038186819,1.54251611932545,1.1451870931708,-1.25733816812655,2.30123448119766
"01085",2.5324606292475,1.53525709919775,3.70285407265711,-0.00835290117496834,2.03706880028627,-0.86129280354218,2.23353090099474,-3.95472988558898,4.19733260016486
"01087",4.4637208736235,-1.4481651352198,0.298355718238708,0.41500310350806,3.02539710792387,0.01490613048305,-2.22010879609027,0.844346833211085,2.50348282989046
"01091",-0.969830387574477,0.993268868479924,3.07092797593096,0.843928844646702,2.37014370022732,1.31224016047791,-2.32277460730158,1.1495339311818,2.06369264289694
"01131",-1.67829344685447,-1.96562861382593,0.870835248594259,-1.20115639510148,0.279028450834429,1.94321600045526,1.73587431254483,1.16494551055513,2.5729203920448
"04003",-0.158346546726429,-1.45458445167573,-3.01214135495365,-0.688511372983924,1.70286531994459,0.495746484994286,1.44593567216356,0.734648120599513,1.34130590007189
"04005",-0.514644624198457,-0.242487173288208,0.588910395493047,1.13834592539006,2.75896050576316,-0.706828195283316,1.49255780406314,0.343126006036854,-0.28715296621411
"04007",2.75462700644196,-1.48373956989813,-1.57917534290622,1.32821408186972,0.923150874285272,-3.90852326220076,3.25077723871345,1.90711956006682,1.58504438235363
"04011",4.96207334247154,-1.67990777273623,1.34604898339505,6.54956153686062,-0.75867893097844,-6.82378675841597,1.39903586615335,4.11325363624959,0.654726510271786
"04012",-1.02230427554378,2.45593394945178,-0.105233280838501,0.98975072417915,0.934261378181,1.96602744179535,3.76868468615894,3.15428152698096,0.670558735986115
"04015",-0.46470683698594,1.51967148210832,0.0539263529481193,-0.20960094330631,1.22846104018968,0.0669097844623767,1.55960420187171,0.616349867915678,1.30039867698406
"04019",-0.308346354107758,-0.495968518025969,-0.417974914370645,0.384334846932499,0.948946303786791,-0.250939581853105,1.63071612194348,1.69759197061488,2.19472370268987
"04021",-1.45614086981516,-2.14997878780039,-1.58685464882161,-0.67233539059286,2.33982727945363,-0.975951670673714,2.15285091969777,1.89329969304555,1.91173122152313
"04023",0.978382041689541,1.80357760333865,0.84317820257056,-1.01438034975538,0.77630429392006,0.739926866884932,2.23477850221319,6.19931168227581,-3.77915968484173
"04025",-0.805093091705233,0.500953310269381,0.510727063913463,0.439996589639402,1.36499963331085,1.01459707432912,1.60945658452121,1.442211130203,0.682745472035906
"04027",-0.973689604918027,-1.0966156580414,-0.149995669488745,0.503674389974673,2.62112264452874,-0.149002396690678,4.16329406243428,1.27908594170609,1.2728783130274
"05003",-0.534602397795014,-0.545758352738013,-1.96019061179212,-0.27128243315655,3.89434837193128,1.21830970204981,0.0311971803151234,1.14694489395577,2.73705021321267
"06001",-0.723993785914434,0.359823668277959,-1.52965034277256,1.92118853797503,4.41974191918695,1.55949608015058,2.83439292754584,1.00745098076733,2.87692610632893
"06005",0.520655864238795,-0.980903570114089,2.51889754167827,0.882203049991093,2.60316068096631,-0.217352106564794,1.59150694122694,0.0380896569149636,1.78636668618288
"06007",-1.60172966186442,-0.0218140273636758,-1.52758162091713,0.0277565807201841,4.48409529418878,0.903207366026937,2.10577245540411,1.92019798292888,3.7556834370593
"06009",-0.738505162754122,0.436742674756307,-2.32033422046712,0.232717610091338,3.32739820821764,1.82871179826773,-0.853063620520667,2.22706666610646,2.19314901605139
"06011",-7.07327763949582,0.55626116230636,0.741631924333364,4.01071150889505,5.09858417057008,-1.19731831220091,0.850669475716215,3.99649858080082,-2.02947528983212
"06013",0.233141630849287,-0.176848138504715,-0.166221772484387,0.234001823601093,2.79446178023033,1.1742281191959,1.26697925197914,0.507790961688737,1.21872766329834
"06015",0.0499355023107606,0.844331048781899,-3.4352065232314,-1.14575072189979,2.94768810071964,2.02747221313899,0.644031741206175,0.242092677185202,1.739140190429
"06017",-1.68613923250295,0.661043984636356,1.13432666131332,1.07873156870955,4.10183621708247,2.3888480379628,1.03656083094594,2.059282580849,0.132430011766127
"06021",1.74541341250376,-1.71158701895462,-0.571775909902472,0.705545342930147,4.83140842958092,0.0717696936939349,4.29493455580126,2.79360945770444,0.735788528733106
"06023",0.664720728833346,-1.07397490625901,0.239912192288205,0.624810379095608,2.72252034926628,1.66158193476316,2.25882123901817,-0.219831891066258,1.2045105679596
"06025",0.144317552489914,-2.31727847030289,-1.98468644087987,-1.85535654138625,2.81240314681133,2.72930437898853,2.13785865683283,1.15091977420527,2.31254448854645
"06027",1.78387174486456,-0.546439176309499,-0.214194103459431,4.16047373847814,3.106158521947,-1.0526328238496,0.35199018767964,1.08830920124514,1.53077997300466
"06029",-1.0970102300053,0.392176833349267,-1.61264995901915,0.989910763631774,0.701853012047993,-0.96622491860775,0.22010449368377,1.05929042641977,2.43867389479642
"06031",0.196016569083013,-1.23698775686316,-0.505468295101608,1.61823989379821,3.90972915663841,0.0870458435797916,0.44309734246093,1.76289643974543,2.70897494450488
"06033",-0.194751975106455,-2.04567092559405,-3.76549849243684,-0.708762396951812,3.66789166929908,1.27526459752763,1.94139787130461,2.50841991074524,1.14434209274339
"06035",2.29268658582467,-0.593212598425197,-2.10312861522174,0.2084643916342,1.46434070623447,3.1958363537189,1.196415237314,1.81231719675961,-1.13066017502079
"06039",0.786884701837387,-0.731567852801407,-0.599994810195092,0.201094652309974,5.65972823880947,1.61906592995773,1.81870830258717,0.63732623234507,1.38773114251476
"06041",0.683625463377457,-0.144365465589835,-0.525749077156656,2.69727584259765,4.53385108591497,2.52520234647649,-0.353618943429979,4.31812465544321,0.258919732073681
"06043",-1.89004448899485,0.673622683351827,-1.28409558245245,1.23837858726894,5.49767338892095,7.2804925524218,1.21337288888994,-0.596946616692096,3.02189581546672
"06045",0.117738021418723,-1.43792671194939,-1.83438885572965,-0.331414835466259,3.9337744211912,2.80628369184157,1.9713722050567,0.631553064876234,2.35608738428543
"06047",-1.94689009281419,-0.130340298507459,-0.704510117008528,0.79954693584745,4.97395335037305,3.93031629751377,0.734125809237107,-1.37856707046153,3.76957591964031
"06049",0.757967631311285,-1.87163273960984,0.377359430216506,1.02477809507733,3.02096324739314,2.61606750973746,1.23348977519604,0.481051554643974,-0.436048055774318
"06051",0.370449966836817,-3.20667253417825,0.531213933208674,0.0691920074027408,0.165145309994852,3.34984112197494,13.2597392029826,-9.93309159798876,3.15422119123292
"06053",-1.31735649840757,-0.651566388773439,-0.339593716319941,0.192215960092934,3.4240397438549,2.03238400720684,1.9211314974535,-0.259615593589912,1.56015990940661
"06055",-1.01111732550986,-0.442717632713496,-0.247058478231565,0.811211821023616,4.87355306457342,1.98621719922378,1.4798053721442,1.04527198500726,1.92118872312546
"06057",-2.44115033647608,0.747762644445005,-2.86800791466644,0.3976887683661,3.16890555806733,1.31517871147462,1.02577833946731,-0.0504843621238704,1.4612415350181
"06061",0.287090660432199,1.06094741360807,-0.587116289236722,1.81841620086907,4.21657820912549,1.55592375837981,0.483857104931329,-0.404821060858429,2.62879720767522
"06063",1.04027004751879,1.31880401005215,-1.1370026383584,0.56665148470898,0.37806875065014,0.193030128462457,3.30366946468703,0.620560030574335,1.51577172762802
"06067",1.04894370983222,-0.29802834930257,-0.89884330342721,0.649601542218736,2.8396648126785,-0.395805446709174,1.18258429488058,0.0112616071858085,2.75195983983403
"06069",0.023057129922921,-0.330832121338043,-0.515646005333759,2.79110413291481,5.77720997571729,0.823387522605667,2.36738675247596,2.44403972688008,3.10575506072883
"06075",3.04187464534535,1.54921400681749,1.42590713674726,5.50199008687364,5.41423165585415,3.68991847632627,5.39586587658898,6.29270283353089,7.99019944849155
"06077",-1.00440800156595,-1.2096371355928,-1.09631245304461,0.272136470552731,4.11473467170216,1.29699852004981,0.686178022306194,1.34928312080047,2.54187659069289
"06083",-0.110682352234026,0.990677504976789,-0.850111668659548,0.76737017886912,4.91196764425106,-0.0750402287244323,1.83019327900493,0.596384448990595,1.75109261060657
"06087",1.98378709508886,1.1179660781315,-0.0464027057001659,-2.32557483244887,3.21013923931994,1.8128848464483,2.07947359676321,1.67076364418259,6.53649023604217
"06089",0.662364109686497,-1.06477258116362,-1.16283066550101,0.888537809690426,2.9936440595502,1.13127630049801,2.75376397028382,0.860753888471844,2.25414547260356
"06093",0.090279723749731,-1.17041298375538,0.0512913367930246,1.4289805382264,5.22602121309099,2.15631273417716,2.17685967029875,1.34545141080085,0.159043296068195
"06095",0.448956046494753,1.42468661476804,1.10078283065753,1.1302850290108,2.97189223715653,1.30961512865619,1.67702160805461,1.38942082137246,3.90831894296102
"06097",-0.170678379035838,-2.14903676519356,-0.613755229068647,0.705104270330303,6.16071536084233,0.810980707312781,1.87537667869389,2.55503989755288,3.94390924454284
"06099",-0.836399276366095,0.314010668276965,-1.10511572452108,0.753334797253169,4.86339693671403,1.08631140893705,1.05168160103095,1.87021606183202,2.13509692862583
"06101",-0.809203724522545,0.169309383622029,-0.629066197484174,2.21266188508906,4.07905954346472,0.591566859845138,0.150593839559421,0.489205126439352,1.89222250561951
"06103",0.973592173092164,-0.808558676370252,1.13471563073797,1.80341722866637,5.08615835995274,0.687011210661304,1.52939944466288,1.80455299500737,1.74623485806231
"06105",4.13867562838994,-1.94550108603838,-1.22267259469219,1.6037777665433,4.99621066943303,1.36764147895145,2.88725171805617,4.95404451949069,-4.16868823125364
"06107",-0.0842638817005747,0.541900576847576,-0.806382573729525,1.83866214100443,3.12413937557596,3.47208171004108,0.643104193128319,0.244659369582112,2.96750265065748
"06109",-0.867015527157156,-0.647914525860926,-3.17253823480015,1.32458772384125,3.8079474223853,0.0178966475076425,3.41069102716076,0.735593514265442,1.92236720302528
"06111",0.333209582958616,-0.0318543583093578,-0.927576159411991,1.28186664309358,3.70857700091438,-1.57103619981493,-0.297065316923939,-0.646649363108298,3.19116926910912
"06113",0.24734085869802,1.60955383102892,0.396821212402054,2.73598224289489,2.74212856337135,2.41493791638714,2.27797897870086,2.19515615123522,0.659393812424369
"08001",0.512710594393107,0.0672667034787411,4.98870928651698,1.69240923580849,2.72818254961216,1.16491073260443,1.97385747444287,0.835395414925411,1.92766247142253
"08003",-0.714453169116269,1.56169916347919,-0.947400405791843,1.79574768036357,3.63454636470246,-0.457833246328843,-0.320340859588075,1.80770767872833,1.29904955990414
"08005",0.966542800400161,0.496583302359332,-1.02373761069782,2.42182495486565,0.998576539046603,0.932113018309111,1.45735071204875,1.06981204540657,2.62337204197745
"08007",-0.765406078297537,1.75437193005437,-3.84825671821101,2.31667253158534,1.39733754749403,0.517395523875153,0.83204089010378,0.890780111579037,3.3053653863955
"08009",-0.334060120221691,-0.540265108435634,1.14653995063991,1.78326814369236,3.05231601340528,1.52093904721748,4.43811606682749,0.696956752053257,3.71825808586554
"08013",-0.615376830887882,0.957781852340256,0.535844561006127,1.64995997703381,3.10840690112983,-0.728392835290437,2.64267106216483,2.2063655173524,7.69458053903365
"08015",-0.160141630575583,1.52927805043155,1.52817537284275,2.75205895081643,1.72194205369538,1.96433284825979,0.384516459777062,3.94134609074219,2.61180947152273
"08019",11.0644512175332,-4.24710147818186,5.15396681168194,-1.08256217188465,7.12023271836475,-11.4895786698758,-5.61191109102413,4.05595854661092,2.11478554514766
"08021",0.447970808362608,-0.81062913193447,0.934123631335249,1.15699311759383,-4.92033281373577,3.2051187437798,-2.17203028404778,2.90159478839331,2.94319360934878
"08023",-1.34604420559463,-1.15337350758917,-2.31760725394968,-0.58929563410639,0.872451295215027,0.582072284244806,0.930657966696202,4.2971523392036,4.79619847359622
"08025",-2.69507036937193,-0.137121430216491,-0.143621796421922,1.03322971522126,5.14794057254468,-2.18201918300368,-0.413661171396817,4.00663919336828,4.16598034201678
"08027",-1.64213053344667,-3.99997648481591,-0.373335284154963,-4.33529284113471,6.16762180896919,7.44539641238344,-1.18344876038523,-2.45824477041457,-0.310002748134308
"08029",4.48333854081819,0.129139696219549,-0.33963328241724,-0.45845036744312,-2.88466011004113,-2.15553487688688,1.48472111810478,1.92145970927002,1.91246661446902
"08035",-0.589595897006812,13.0314379566178,-9.64608426369976,3.4890460598674,2.87961280167357,-2.07263338218306,3.2279027116789,0.0946508825528269,6.83789092017857
"08039",1.36464936762226,0.615601654665232,5.47511968973349,-0.131776315264143,3.08641821530755,1.6183618592116,2.44883001316192,3.54842556201436,4.75173919623886
"08041",-0.961709142624401,0.292934964378166,-1.5637836092075,0.792656790475843,2.12305728673021,0.230912365653246,1.87109443275884,1.0082412784995,2.70504740007105
"08043",-1.57767038612576,-1.34399607363359,-0.115215665738488,1.28145372890565,1.75643442023197,1.23788333564174,0.285356492289646,2.7200185124286,1.90286693146855
"08045",0.432273538967154,-0.791047557120117,-0.239181968262159,0.948339766754036,-0.585297255297945,-0.663207868126559,0.489376892930271,1.4544957306291,1.22913896039707
"08047",-3.35245318622142,-1.2569054167836,2.36144497581656,0.799159590452359,5.31691244417076,2.66797904065925,1.54690007961682,3.26573636872292,-2.1338825122825
"08049",-2.70476580101103,-1.03312737610027,2.13680671434537,2.14715951912332,4.95708724837958,0.307973159604114,0.690610560792071,1.75924136310011,4.62069042986843
"08051",-1.73093516663747,1.75538877580692,-3.89067115141364,-3.89010722862211,3.14734293930166,0.298276090063387,-1.70585135987932,4.51994515602296,3.80390504514938
"08053",-5.49796175403846,4.44843277678311,-1.86488996051343,3.06808078718299,5.48873507930898,1.81589814281646,-0.0071220137386141,1.48621097826045,2.18214382887816
"08055",-6.39655215330637,1.48488769026156,-1.54041883504171,2.96208717887152,-2.31773766481594,7.58182911070207,4.64590822991677,5.98120830264026,-3.58030210405375
"08057",-0.95142403714269,1.60164748125462,4.16779929012867,6.76149912841022,-4.68598514866534,4.06816408330932,3.12210073154444,10.1699655653299,-0.660218173524418
"08059",-1.20885891671924,-0.785168941003433,-1.16041320481068,1.87908581403742,3.12617236182302,0.644427193826713,2.85845877555395,2.58896743699828,2.48795300040499
"08063",-0.363762761370112,2.76305550914013,1.12100453131527,6.58953712454811,-0.460494524696142,-0.302322447327907,-2.07018647237689,2.20457526777722,2.51212039433781
"08065",1.08110325734834,15.4859537743293,-6.05665514031541,-0.486638726122612,-2.93280625477667,-0.69222311630267,7.92599684899313,9.41641057391969,3.96488380761497
