"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",-0.372991731544471,-0.0739521358823636,0.22634166703235,0.519148523003958,0.796745195697905,1.05242636664081,1.28050463522044,1.47631051868574,1.63619245214682,1.75751678857494,1.83866779880254,1.87904767152322,1.87907651329174,1.84018810727647,1.76465730466299,1.65520693904493,1.51491122098367,1.34719518834271,1.15583470628762,0.944956467286086,0.719037991107872,0.482907624824843,0.241744542810955,0.00107874674225694,-0.233208934403102,-0.454887061381603,-0.657508147448346,-0.835156566880831,-0.982881760264355,-1.09671581446602,-1.17367346263472,-1.21175208420116,-1.20993170487785,-1.16817499665909,-1.08742727782098,-0.969616512921445,-0.817653312800184,-0.635430934578711,-0.427794640905571,-0.200048844500591,0.0426902400027459,0.295578261525156,0.554042745303209,0.813783092889319,1.07077058215176,1.32124836727467,1.56173147875803,1.78900682341766,2.00013318438525,2.19244122110837,2.36353395549885,2.51132371921662,2.63414396781764,2.7307862280377,2.80050058394084,2.84299567691938,2.85843870569389,2.8474554263132,2.81113015215443,2.75100575392293,2.66908365965235,2.56782385470457,2.45014487472521,2.31937762149894,2.17890802052728,2.03190496006683,1.8813033771373,1.72980425752151,1.57987463576542,1.43374759517807,1.29342226783165,1.16066383456147,1.03700352496592,0.923738617406551,0.821932439008005,0.732417345909152,0.655868162537189,0.592928971055815,0.544235923163805,0.51041727688823,0.492093396584461,0.489876752936163,0.504371922955302,0.536175589982139,0.585876543685233,0.654055680061444,0.741286001435922,0.848132284038384,0.975092653504757,1.12236085675901,1.28972187275069,1.47654934745701,1.68180559388276,1.90404159206037,2.14139698904987,2.39160009893893,2.65196790284282,2.91940604890443,3.19040885229427,3.46105929521048
"2",-0.766503243218748,-0.580626516207887,-0.390327012253194,-0.200611628198677,-0.0156681848718207,0.161134572916412,0.327246976371583,0.480938432715773,0.621297425187589,0.748231513042157,0.862467331551129,0.965550592002677,1.0598460817015,1.14852771099029,1.2351734509111,1.32284287523132,1.41385045548007,1.50976427104222,1.61140600915838,1.71885096492493,1.83142804129397,1.94771974907333,2.06556220692661,2.18204514137315,2.29351188678802,2.3955596715334,2.48321701939871,2.55192975825019,2.59813213821564,2.61927000832417,2.61380081650618,2.58119360959342,2.52192903331891,2.43749933231702,2.3304083501234,2.20417152917502,2.06331591081018,1.91338013526847,1.76086818116793,1.61250526663249,1.47426050181892,1.35122057322007,1.24758972439767,1.16668975598237,1.11096002567368,1.08195744824003,1.08035649551873,1.10594919641599,1.1576451369069,1.23347146003545,1.33057481794254,1.44536972599387,1.57398752921979,1.71242475644321,1.85654507230762,2.00207927727707,2.14462530763619,2.27964823549017,2.40248026876476,2.5083207512063,2.59223616238168,2.64916011767838,2.67389338495727,2.6612130605254,2.60671730074012,2.50746845441741,2.36203304628381,2.17048177697643,1.93438952304295,1.65683533694162,1.34240244704121,0.997178257621117,0.628754348871251,0.246226476892104,-0.139805426305261,-0.517276782364342,-0.873632453150413,-1.19750845533512,-1.47903453237629,-1.70983464253719,-1.88302695888663,-1.99322386929887,-2.03653197645369,-2.01055209783632,-1.91437926573752,-1.74860272725351,-1.51530594428601,-1.21806528826796,-0.861720634182372,-0.451441912201527,0.00768078066195857,0.510647252115948,1.05254721458874,1.62856028522898,2.23395598590584,2.86409374320886,3.514422888448,4.18048265765369,4.85790219157676,5.54240053568845
"3",0.506996226534125,0.0809238218984478,-0.366770562579207,-0.805629233266325,-1.2099304237604,-1.55868829488892,-1.83565293470939,-2.02931035850934,-2.13288250880628,-2.14432725534774,-2.06633839511126,-1.90634565230439,-1.67651467836467,-1.39370032581155,-1.0775450061609,-0.746148035756019,-0.415001326256333,-0.0969833289286381,0.197640965352937,0.461220026106902,0.688715783244421,0.877703627069308,1.02837240827802,1.14352443795968,1.22857548759605,1.2915540797837,1.34266173597961,1.39182880509993,1.44729874497187,1.51557067082945,1.60139935531356,1.70779522847193,1.83602437775912,1.98560854803654,2.15432514157245,2.33820721804192,2.53154349452691,2.72687834551618,2.91509130921689,3.0866759437611,3.23341955946698,3.34862031312395,3.42708724110652,3.46514025937422,3.46061016347168,3.41283862852857,3.32267820925964,3.1924923399647,3.02615533452863,2.82905238642135,2.60807433191834,2.37121965485596,2.12639002733855,1.88099231449374,1.64193333769298,1.41561987455149,1.20795865892828,1.02435638092617,0.86971968689175,0.748455179415412,0.664469417331333,0.621168915717481,0.621460134939909,0.667677655045963,0.76102843663522,0.901168711504045,1.08617767799613,1.31255750100246,1.57523331196139,1.86755320885854,2.1812882562269,2.50663248514673,2.83220289324565,3.14503944469859,3.4306050702278,3.67285712948976,3.85600838544955,3.96756724370635,3.99888474854162,3.94515546517078,3.8054174797432,3.58255239934221,3.28328535198509,2.91818498662309,2.5016634731414,2.05197650235918,1.59122328602955,1.14533819588763,0.742621300544546,0.407759149423699,0.159199227413418,0.00908544134893986,-0.036741879987528,0.0212540141331762,0.176306296387163,0.415344561397494,0.718994825734175,1.06157952791418,1.41111752840143,1.72932410960678
"4",-1.86070467476288,-2.17223074339485,-2.5014237327593,-2.81948059096254,-3.10193566808157,-3.32866071616406,-3.48386488922835,-3.55609474326345,-3.53823423622906,-3.42750472805554,-3.22546498064393,-2.93801115786595,-2.57537682556397,-2.15209544271083,-1.68547384163307,-1.1921158486831,-0.687067922879612,-0.183814294761932,0.305723033610017,0.771184288655689,1.20377192527393,1.59625062684297,1.94294730522043,2.23975110074331,2.48411338222801,2.67504758736975,2.81303027040006,2.8994511185829,2.9362943895119,2.92612598346562,2.87209344340757,2.77792595498616,2.64793434653474,2.48701108907158,2.3006302962999,2.09484772460782,1.8763007730684,1.65220848343964,1.43032515504802,1.21819424183305,1.02216837258234,0.847282695028541,0.697254856530263,0.574485004072077,0.480055784264514,0.413732343344065,0.373962327173181,0.357875881240275,0.361285650659717,0.37868678017184,0.40326368350105,0.427404514572632,0.444258119879374,0.448248509698374,0.43508162744915,0.401745349693643,0.346509486136214,0.268925779623652,0.169827906145162,0.0513314748323724,-0.0831659720406618,-0.228984959057469,-0.380164101964193,-0.52961945152546,-0.670377391088776,-0.796513297309557,-0.903209896557152,-0.98675726491484,-1.04455282817984,-1.07510136186329,-1.07801499119028,-1.05401319109983,-1.00492278624487,-0.933677950992292,-0.84432020942291,-0.74197852537187,-0.632378681695864,-0.520996246683329,-0.412904176832839,-0.312772571051141,-0.224868670653147,-0.15305685936194,-0.10079866330877,-0.0711527510330563,-0.0667749334823854,-0.0899181640125138,-0.142432538387365,-0.225765081204038,-0.340922209428119,-0.48831699726775,-0.667702108351483,-0.878168147773103,-1.11814366209162,-1.38539513933123,-1.67702700898138,-1.9894816419967,-2.31853935079707,-2.65931838926757,-3.0062749527585,-3.35320317808537
"5",-1.40135578039317,-1.13192453423476,-0.8584806606955,-0.590216715853773,-0.335061740548297,-0.0996812603781382,0.110522714297293,0.291411688358235,0.440110681924584,0.555008230355885,0.635756384251342,0.683270709449806,0.699730287029787,0.688568393905172,0.654093225437886,0.60062415813882,0.532279476005057,0.452975162725085,0.366424901678789,0.276140075937457,0.185429768263779,0.0974007611118436,0.0149575366271426,-0.0591977233534335,-0.12256513730159,-0.172847177808993,-0.207982034628842,-0.226329048613437,-0.226776119183528,-0.208744063048259,-0.172186614205171,-0.117590423940201,-0.0459750608276826,0.0411069892696542,0.141570323200683,0.252796620525883,0.371634643517333,0.49440023715872,0.616905099437032,0.734919550466018,0.844780363313645,0.943469322116385,1.02861323406183,1.09848392938871,1.15199826138687,1.18871810639729,1.20885036381207,1.21324695607445,1.20340482867879,1.18146595017057,1.15021449308336,1.11286258514741,1.07240192478933,1.03138953234069,0.991944930974984,0.955750146707617,0.924049708395906,0.897650647739088,0.876922499278315,0.861797300396654,0.851769591319088,0.845896415112517,0.842797325077115,0.840702842508538,0.837829390872045,0.832664750161302,0.82398580355595,0.810858537421611,0.792638041309887,0.768968507958356,0.739783233290577,0.705304616416087,0.666044159630403,0.622802468415018,0.576669251437406,0.529021714557152,0.481484985964701,0.435863792047161,0.394130164595728,0.358423420978607,0.331050164141002,0.314484282605127,0.311366950470198,0.324506627412436,0.356879058685068,0.411627275118326,0.492061593119445,0.601658506631274,0.743865945437566,0.921310875092233,1.13545134456286,1.38656793652863,1.67376376738032,1.99496448722028,2.34691827986245,2.72519586283235,3.1241904873671,3.53711793841541,3.95601653463755,4.37174712840539
"6",0.459663893696094,0.4943726563715,0.519133537758098,0.540727330763348,0.564515342115337,0.594439392362779,0.633021815875016,0.681365460842016,0.739153689274375,0.804650377003314,0.874699913680684,0.94472720277896,1.00873766159125,1.05933682198237,1.08852803391663,1.08952909443043,1.05721870570048,0.988139015301034,0.880495616203983,0.734157546778807,0.550657290792585,0.33319077741,0.086617381193334,-0.182540077897536,-0.466095334505123,-0.754199204173926,-1.03566588908827,-1.29978660641524,-1.53738008226079,-1.74083518193541,-1.9041109099542,-2.02273641003681,-2.09381096510748,-2.11600399729505,-2.08955506793289,-2.016273877559,-1.89954026591593,-1.74430421195079,-1.55703576895773,-1.34491977311588,-1.11479812172093,-0.873033069642272,-0.625507208471303,-0.377623466521465,-0.134305108828212,0.100004262850973,0.321340710036576,0.52621995752706,0.711637393398866,0.875068069006408,1.01446691382635,1.12828506362272,1.21551927463082,1.27572825172233,1.30903286324959,1.31611614104559,1.29822328042398,1.25716164017909,1.19530074258587,1.11557227339996,1.02147008185765,0.91705018067589,0.806930731245886,0.696194972921747,0.589640153937961,0.491205708518431,0.403937706727305,0.329988854468971,0.27061849348806,0.226192601369448,0.196183791538248,0.179171313259819,0.172841051639762,0.17398552762392,0.178503897998376,0.181432183046014,0.177688135713016,0.163357223145814,0.135923998877078,0.0942724760066624,0.0386861272016012,-0.0291521153038857,-0.106159859708398,-0.18785525464335,-0.268356989172974,-0.340384292794322,-0.39525693543726,-0.422898651413602,-0.412438909044573,-0.354661499269981,-0.243079740217217,-0.0739628965618141,0.153663820472552,0.438019253114027,0.774566297042639,1.15601190139025,1.57230706874056,2.01064685512914,2.45547037004342,2.88846077642263
"7",-1.42287133080026,-1.32737528417879,-1.24234757139639,-1.15855058412628,-1.06846379781649,-0.966283771689916,-0.847924148744295,-0.711015655752206,-0.554906103261077,-0.38066038559318,-0.191060480845629,0.00939454910961183,0.214488558625737,0.416309297697848,0.606102223874197,0.776214908167914,0.920574895820047,1.03469242523196,1.11566042796534,1.16215452874219,1.17443304544485,1.15433698911598,1.10529006395855,1.03229866733585,0.941951889771516,0.842421012913254,0.743148247071319,0.653116714375736,0.57984838446458,0.52936340954949,0.506180124415663,0.513315046421859,0.552282875500396,0.623096494157155,0.724266967471576,0.852803543096662,1.00421365125897,1.17250290475863,1.35023249638272,1.52944243426786,1.70286417879822,1.86407736790426,2.00750984096837,2.12843763882482,2.22298500375985,2.28812437951158,2.32167641127005,2.32230994567722,2.28954203082699,2.22373791626515,2.12610989256112,1.9986290987587,1.84375862387157,1.66436531433403,1.46371861357272,1.24549056200664,1.01375579704708,0.772991553097703,0.528077661554498,0.284296550805786,0.047333246232233,-0.176724629793166,-0.381386876867394,-0.55988503353914,-0.706134260044358,-0.815465663174151,-0.884671824809407,-0.912006801920796,-0.897186126568776,-0.841386805903587,-0.747247322165255,-0.618867632683592,-0.461809169878194,-0.283094841258438,-0.0912090294234937,0.103945312479848,0.292103913425562,0.464466481449947,0.614025108789098,0.735564801564612,0.825663479783591,0.882691977338639,0.906814042007866,0.899986335454883,0.865958433228807,0.810272824764255,0.740264913381353,0.665059755513799,0.594998969979112,0.539308843232027,0.505076366467463,0.497224075343321,0.518510049980488,0.569527914962838,0.648706839337231,0.752311536613512,0.87444226476451,1.00703482622605,1.13986056789692,1.26052638113892
"8",0.602056451525038,0.64758725326269,0.707484902378761,0.755441381514519,0.769064833976014,0.729879563734083,0.623326035424345,0.438760874347203,0.169456866467846,-0.187397041583753,-0.630695742512839,-1.15541796835987,-1.75262629050052,-2.40949524965212,-3.11045617962359,-3.83980434131999,-4.58233965677711,-5.32337035481029,-6.04871297101448,-6.74469234776418,-7.39814163421344,-7.9964022862959,-8.52732406672478,-8.97926504499284,-9.34109159737243,-9.60217876107454,-9.75262981287146,-9.78449670124803,-9.69248694790303,-9.47399233463375,-9.12908890333599,-8.66053695600406,-8.0737810547308,-7.37695002170754,-6.58085693922415,-5.698999149669,-4.74755825552897,-3.74540011938946,-2.71395514720868,-1.67529264902272,-0.649591580041648,0.345186349335505,1.29329672338189,2.18121242104281,2.99762361593579,3.73343777635052,4.38177966524888,4.93799134026492,5.39963215370489,5.76647875254724,6.04052031509049,6.22559653619601,6.32630205631181,6.34762444671532,6.29493944616125,6.17401096088162,5.99099106458576,5.7524199984603,5.46522617116918,5.13672615885363,4.77462470513222,4.38701472110079,3.98237727105018,3.56948793763166,3.15669233732073,2.75135453754468,2.3598227648526,1.98742940491532,1.63849100252541,1.31630826159725,1.02316604516692,0.760333375392299,0.528063433553015,0.325593560050449,0.151145254407751,0.00194225204719188,-0.125344028208216,-0.233825440001191,-0.326258743983768,-0.405045384647207,-0.472231490321995,-0.529507873177843,-0.57821002922369,-0.619318138307701,-0.653457064117266,-0.680896354179,-0.701550239858747,-0.714978163470858,-0.720477419361748,-0.717460108630734,-0.705618664460272,-0.684929919317223,-0.655655104952849,-0.618339852402823,-0.573814191987216,-0.523192553310508,-0.467873765261581,-0.409541056013721,-0.35016205302462,-0.291988783036377
"9",-1.52074471420736,-1.78035560333232,-2.07061545873382,-2.34964428981654,-2.58225178790568,-2.73993732624691,-2.80088996000636,-2.74998842627069,-2.578801144047,-2.2855862142629,-1.87529141976647,-1.35955422532628,-0.756701777631384,-0.0916884235561065,0.606447146506933,1.31037280583707,1.99588617535759,2.64192272126857,3.23055575504691,3.74699643344632,4.17959375849735,4.51983457750732,4.7623435830604,4.90488331301757,4.94835415051661,4.89679390001524,4.75711493401505,4.53764323759519,4.24727219044633,3.89542822636201,3.49207083323868,3.04769255307563,2.57331898197508,2.08050877014209,1.58135362188464,1.08847829561356,0.615040603842591,0.174731413188331,-0.218309988812737,-0.5508572154569,-0.81238482870396,-0.995299432533289,-1.09493970819296,-1.10957641419973,-1.04041238633908,-0.891582537665163,-0.670153858500862,-0.386125416437742,-0.0524283563360726,0.315074099675183,0.697602261688158,1.07464629324174,1.42755639397806,1.74072912086811,2.0016229977016,2.20075851508691,2.33171813045109,2.39114626803992,2.37874931891783,2.29729564096796,2.15261555889212,1.95360136421082,1.71220726643497,1.44312927482494,1.16132833477085,0.880144579399496,0.611180092860328,0.364298910325516,0.147627017989913,-0.0324476469289214,-0.171275196190742,-0.265943790532601,-0.315279639668858,-0.319847002291175,-0.28194818606852,-0.205600964387068,-0.0959820802125698,0.0415335182835528,0.201545537245916,0.378628615940849,0.567332326756404,0.762181175202343,0.957674599910154,1.14828697263303,1.3284675982459,1.4926407147454,1.63520549324986,1.75053732647865,1.83321428296134,1.87893854469752,1.88494102146321,1.8499912927806,1.774397607918,1.66000688588989,1.51020471545688,1.32991535512574,1.12560173314939,0.90526544752688,0.678446766003423,0.45622462607038
"10",-7.51178629013139,-6.95967470045518,-6.40451318018002,-5.85516556295805,-5.31934797027222,-4.80362881143627,-4.31342878359474,-3.85302087172299,-3.42553034862714,-3.03293477494416,-2.67606399914177,-2.35460015751851,-2.06707767420374,-1.81089132422413,-1.58262438096113,-1.37879591405999,-1.19604444673454,-1.03112900074064,-0.880929096376111,-0.742444752480799,-0.612796486436541,-0.489225314167173,-0.369092750138533,-0.249880807358456,-0.129191997376782,-0.00474940191405858,0.125558917335447,0.263433086153522,0.410018446883828,0.565899756506028,0.731101186635783,0.905086323524753,1.0867581680606,1.27445913576697,1.46597105680353,1.65851517596594,1.84875215268585,2.03278206103092,2.20617440477182,2.36445090867287,2.50371964772573,2.62075700415875,2.71300767993807,2.77858469676759,2.81626939608899,2.82551143908171,2.80642880666298,2.75980779948777,2.68710303794887,2.59043746217679,2.4726003094874,2.33689340039589,2.18666595155395,2.02516086176379,1.85551268942564,1.68074765253782,1.50378362869671,1.32743015509673,1.15438842853037,0.987251305388179,0.828503301658766,0.680520592928794,0.54557101087032,0.42579101418581,0.32300750498355,0.238602169518446,0.173503044274851,0.12818451596657,0.102667321536851,0.0965185481583906,0.108851633233333,0.13832636439327,0.18314887949924,0.24107166664173,0.309393564140673,0.384969102539419,0.464438709789427,0.544626149660326,0.622610028360403,0.695723909869865,0.761556315940843,0.817950726097386,0.863005577635463,0.895074265622965,0.912765142899705,0.914941520077412,0.900721665539741,0.869478862421016,0.82085142279779,0.754783435234491,0.671542657518505,0.571720956311018,0.456234307147021,0.326322794435335,0.183550611458571,0.0298060603731624,-0.132698447790648,-0.301426393128816,-0.473517146863477,-0.645785971342956
